Created as New Dataset,Sample 003 By Administrator Date Thursday, December 10 2020
cm-1,%T
921.00,76.61
920.00,76.54
919.00,76.45
918.00,76.34
917.00,76.21
916.00,76.07
915.00,75.91
914.00,75.78
913.00,75.67
912.00,75.57
911.00,75.48
910.00,75.39
909.00,75.29
908.00,75.19
907.00,75.11
906.00,75.06
905.00,75.00
904.00,74.91
903.00,74.78
902.00,74.63
901.00,74.48
900.00,74.36
899.00,74.25
898.00,74.14
897.00,74.05
896.00,73.97
895.00,73.88
894.00,73.78
893.00,73.62
892.00,73.45
891.00,73.28
890.00,73.14
889.00,73.01
888.00,72.87
887.00,72.71
886.00,72.55
885.00,72.41
884.00,72.30
883.00,72.21
882.00,72.12
881.00,71.98
880.00,71.79
879.00,71.57
878.00,71.35
877.00,71.16
876.00,71.01
875.00,70.93
874.00,70.88
873.00,70.81
872.00,70.69
871.00,70.55
870.00,70.41
869.00,70.26
868.00,70.09
867.00,69.92
866.00,69.76
865.00,69.64
864.00,69.54
863.00,69.43
862.00,69.29
861.00,69.15
860.00,69.02
859.00,68.90
858.00,68.80
857.00,68.69
856.00,68.56
855.00,68.40
854.00,68.24
853.00,68.10
852.00,67.97
851.00,67.82
850.00,67.62
849.00,67.40
848.00,67.20
847.00,67.05
846.00,66.92
845.00,66.77
844.00,66.59
843.00,66.43
842.00,66.28
841.00,66.15
840.00,66.01
839.00,65.89
838.00,65.77
837.00,65.63
836.00,65.45
835.00,65.26
834.00,65.10
833.00,64.97
832.00,64.83
831.00,64.69
830.00,64.53
829.00,64.39
828.00,64.27
827.00,64.19
826.00,64.11
825.00,63.97
824.00,63.76
823.00,63.54
822.00,63.34
821.00,63.18
820.00,63.04
819.00,62.90
818.00,62.76
817.00,62.61
816.00,62.45
815.00,62.30
814.00,62.19
813.00,62.10
812.00,62.00
811.00,61.90
810.00,61.76
809.00,61.58
808.00,61.39
807.00,61.25
806.00,61.14
805.00,61.04
804.00,60.90
803.00,60.74
802.00,60.60
801.00,60.47
800.00,60.34
799.00,60.21
798.00,60.07
797.00,59.91
796.00,59.74
795.00,59.58
794.00,59.45
793.00,59.35
792.00,59.23
791.00,59.10
790.00,58.98
789.00,58.85
788.00,58.74
787.00,58.64
786.00,58.51
785.00,58.36
784.00,58.20
783.00,58.07
782.00,57.97
781.00,57.87
780.00,57.74
779.00,57.60
778.00,57.46
777.00,57.30
776.00,57.14
775.00,57.03
774.00,56.94
773.00,56.83
772.00,56.70
771.00,56.60
770.00,56.54
769.00,56.48
768.00,56.36
767.00,56.21
766.00,56.05
765.00,55.90
764.00,55.75
763.00,55.59
762.00,55.43
761.00,55.26
760.00,55.12
759.00,55.06
758.00,55.05
757.00,55.01
756.00,54.91
755.00,54.76
754.00,54.58
753.00,54.40
752.00,54.23
751.00,54.12
750.00,54.06
749.00,53.99
748.00,53.86
747.00,53.73
746.00,53.61
745.00,53.50
744.00,53.37
743.00,53.21
742.00,53.07
741.00,52.94
740.00,52.83
739.00,52.74
738.00,52.68
737.00,52.60
736.00,52.50
735.00,52.40
734.00,52.32
733.00,52.24
732.00,52.16
731.00,52.09
730.00,52.03
729.00,51.93
728.00,51.80
727.00,51.66
726.00,51.58
725.00,51.51
724.00,51.42
723.00,51.30
722.00,51.17
721.00,51.02
720.00,50.87
719.00,50.75
718.00,50.68
717.00,50.62
716.00,50.54
715.00,50.45
714.00,50.36
713.00,50.25
712.00,50.14
711.00,50.05
710.00,49.98
709.00,49.91
708.00,49.82
707.00,49.71
706.00,49.62
705.00,49.55
704.00,49.49
703.00,49.46
702.00,49.41
701.00,49.28
700.00,49.07
699.00,48.86
698.00,48.72
697.00,48.65
696.00,48.63
695.00,48.63
694.00,48.61
693.00,48.55
692.00,48.44
691.00,48.36
690.00,48.32
689.00,48.28
688.00,48.21
687.00,48.13
686.00,48.08
685.00,48.00
684.00,47.87
683.00,47.74
682.00,47.66
681.00,47.61
680.00,47.53
679.00,47.39
678.00,47.24
677.00,47.12
676.00,47.06
675.00,47.07
674.00,47.11
673.00,47.10
672.00,47.05
671.00,47.03
670.00,47.04
669.00,46.99
668.00,46.78
667.00,46.57
666.00,46.49
665.00,46.46
664.00,46.44
663.00,46.44
662.00,46.44
661.00,46.39
660.00,46.27
659.00,46.16
658.00,46.10
657.00,46.04
656.00,45.91
655.00,45.80
654.00,45.77
653.00,45.77
652.00,45.74
651.00,45.64
650.00,45.51
649.00,45.35
648.00,45.19
647.00,45.12
646.00,45.12
645.00,45.08
644.00,45.00
643.00,44.96
642.00,44.98
641.00,45.01
640.00,45.06
639.00,45.18
638.00,45.29
637.00,45.17
636.00,44.81
635.00,44.57
634.00,44.64
633.00,44.86
632.00,44.96
631.00,44.91
630.00,44.78
629.00,44.56
628.00,44.26
627.00,44.10
626.00,44.24
625.00,44.49
624.00,44.61
623.00,44.63
622.00,44.74
621.00,44.95
620.00,45.16
619.00,45.32
618.00,45.39
617.00,45.25
616.00,44.96
615.00,44.70
614.00,44.50
613.00,44.12
612.00,43.61
611.00,43.31
610.00,43.40
609.00,43.64
608.00,43.82
607.00,43.98
606.00,44.06
605.00,43.81
604.00,43.26
603.00,42.89
602.00,43.03
601.00,43.48
600.00,43.89
599.00,44.14
598.00,44.24
597.00,44.11
596.00,43.78
595.00,43.61
594.00,43.87
593.00,44.34
592.00,44.55
591.00,44.37
590.00,43.97
589.00,43.49
588.00,43.07
587.00,43.02
586.00,43.50
585.00,44.14
584.00,44.60
583.00,44.92
582.00,45.33
581.00,45.74
580.00,45.96
579.00,46.06
578.00,46.06
577.00,45.63
576.00,44.58
575.00,43.36
574.00,42.62
573.00,42.47
572.00,42.79
571.00,43.49
570.00,44.04
569.00,43.79
568.00,42.96
567.00,42.40
566.00,42.35
565.00,42.20
564.00,41.66
563.00,41.28
562.00,41.47
561.00,41.87
560.00,42.15
559.00,42.44
558.00,42.72
557.00,42.57
556.00,42.00
555.00,41.83
554.00,42.48
553.00,43.21
552.00,43.25
551.00,42.92
550.00,42.89
