Created as New Dataset,Sample 002 By Administrator Date Thursday, December 10 2020
cm-1,%T
907.00,67.54
906.00,67.62
905.00,67.67
904.00,67.69
903.00,67.68
902.00,67.65
901.00,67.62
900.00,67.59
899.00,67.59
898.00,67.62
897.00,67.64
896.00,67.65
895.00,67.65
894.00,67.64
893.00,67.61
892.00,67.57
891.00,67.51
890.00,67.45
889.00,67.39
888.00,67.32
887.00,67.24
886.00,67.16
885.00,67.08
884.00,67.02
883.00,66.99
882.00,66.96
881.00,66.89
880.00,66.78
879.00,66.66
878.00,66.56
877.00,66.48
876.00,66.41
875.00,66.36
874.00,66.33
873.00,66.30
872.00,66.23
871.00,66.15
870.00,66.06
869.00,65.96
868.00,65.86
867.00,65.74
866.00,65.62
865.00,65.50
864.00,65.37
863.00,65.24
862.00,65.13
861.00,65.02
860.00,64.93
859.00,64.83
858.00,64.74
857.00,64.63
856.00,64.52
855.00,64.43
854.00,64.38
853.00,64.33
852.00,64.26
851.00,64.15
850.00,64.01
849.00,63.83
848.00,63.64
847.00,63.47
846.00,63.31
845.00,63.15
844.00,62.97
843.00,62.80
842.00,62.67
841.00,62.56
840.00,62.44
839.00,62.34
838.00,62.24
837.00,62.11
836.00,61.94
835.00,61.76
834.00,61.59
833.00,61.42
832.00,61.25
831.00,61.08
830.00,60.93
829.00,60.78
828.00,60.61
827.00,60.45
826.00,60.32
825.00,60.19
824.00,60.08
823.00,60.00
822.00,59.92
821.00,59.79
820.00,59.61
819.00,59.45
818.00,59.34
817.00,59.26
816.00,59.15
815.00,59.03
814.00,58.89
813.00,58.76
812.00,58.62
811.00,58.48
810.00,58.33
809.00,58.19
808.00,58.05
807.00,57.94
806.00,57.84
805.00,57.71
804.00,57.53
803.00,57.37
802.00,57.27
801.00,57.18
800.00,57.07
799.00,56.95
798.00,56.84
797.00,56.70
796.00,56.54
795.00,56.38
794.00,56.27
793.00,56.17
792.00,56.06
791.00,55.93
790.00,55.81
789.00,55.68
788.00,55.56
787.00,55.43
786.00,55.31
785.00,55.16
784.00,54.98
783.00,54.81
782.00,54.66
781.00,54.53
780.00,54.41
779.00,54.30
778.00,54.21
777.00,54.12
776.00,54.05
775.00,53.99
774.00,53.94
773.00,53.86
772.00,53.73
771.00,53.58
770.00,53.45
769.00,53.32
768.00,53.17
767.00,53.05
766.00,52.96
765.00,52.89
764.00,52.77
763.00,52.62
762.00,52.47
761.00,52.33
760.00,52.20
759.00,52.08
758.00,51.99
757.00,51.91
756.00,51.83
755.00,51.73
754.00,51.63
753.00,51.49
752.00,51.32
751.00,51.14
750.00,50.99
749.00,50.87
748.00,50.77
747.00,50.71
746.00,50.64
745.00,50.54
744.00,50.41
743.00,50.28
742.00,50.18
741.00,50.06
740.00,49.92
739.00,49.79
738.00,49.70
737.00,49.64
736.00,49.59
735.00,49.54
734.00,49.46
733.00,49.32
732.00,49.14
731.00,49.02
730.00,48.96
729.00,48.91
728.00,48.80
727.00,48.68
726.00,48.61
725.00,48.54
724.00,48.44
723.00,48.31
722.00,48.20
721.00,48.11
720.00,48.03
719.00,47.99
718.00,47.97
717.00,47.93
716.00,47.81
715.00,47.62
714.00,47.42
713.00,47.25
712.00,47.11
711.00,47.05
710.00,47.04
709.00,47.03
708.00,46.96
707.00,46.85
706.00,46.74
705.00,46.62
704.00,46.49
703.00,46.39
702.00,46.35
701.00,46.34
700.00,46.29
699.00,46.18
698.00,46.04
697.00,45.86
696.00,45.69
695.00,45.58
694.00,45.55
693.00,45.55
692.00,45.55
691.00,45.56
690.00,45.56
689.00,45.51
688.00,45.40
687.00,45.26
686.00,45.14
685.00,45.02
684.00,44.88
683.00,44.75
682.00,44.68
681.00,44.65
680.00,44.62
679.00,44.58
678.00,44.50
677.00,44.38
676.00,44.25
675.00,44.14
674.00,44.08
673.00,44.00
672.00,43.89
671.00,43.80
670.00,43.74
669.00,43.63
668.00,43.48
667.00,43.44
666.00,43.52
665.00,43.55
664.00,43.48
663.00,43.37
662.00,43.30
661.00,43.23
660.00,43.11
659.00,43.02
658.00,43.01
657.00,43.08
656.00,43.12
655.00,43.09
654.00,43.02
653.00,42.93
652.00,42.85
651.00,42.82
650.00,42.76
649.00,42.58
648.00,42.32
647.00,42.15
646.00,42.17
645.00,42.25
644.00,42.27
643.00,42.25
642.00,42.29
641.00,42.35
640.00,42.36
639.00,42.29
638.00,42.16
637.00,41.93
636.00,41.69
635.00,41.60
634.00,41.70
633.00,41.85
632.00,41.89
631.00,41.91
630.00,41.95
629.00,41.92
628.00,41.73
627.00,41.52
626.00,41.42
625.00,41.42
624.00,41.44
623.00,41.59
622.00,41.88
621.00,42.04
620.00,41.90
619.00,41.68
618.00,41.70
617.00,41.85
616.00,41.83
615.00,41.60
614.00,41.30
613.00,40.95
612.00,40.57
611.00,40.35
610.00,40.39
609.00,40.50
608.00,40.57
607.00,40.75
606.00,41.08
605.00,41.33
604.00,41.31
603.00,41.17
602.00,41.09
601.00,41.05
600.00,41.06
599.00,41.26
598.00,41.62
597.00,41.82
596.00,41.62
595.00,41.21
594.00,40.93
593.00,40.76
592.00,40.47
591.00,40.13
590.00,39.91
589.00,39.73
588.00,39.46
587.00,39.22
586.00,39.19
585.00,39.28
584.00,39.35
583.00,39.51
582.00,39.79
581.00,39.80
580.00,39.22
579.00,38.48
578.00,38.29
577.00,38.75
576.00,39.36
575.00,39.59
574.00,39.26
573.00,38.60
572.00,38.03
571.00,37.95
570.00,38.14
569.00,38.01
568.00,37.60
567.00,37.44
566.00,37.42
565.00,36.90
564.00,36.05
563.00,35.96
562.00,36.96
561.00,38.07
560.00,38.54
559.00,38.79
558.00,39.42
557.00,40.05
556.00,40.03
555.00,39.37
554.00,38.57
553.00,37.79
552.00,36.96
551.00,36.42
550.00,36.34
