Created as New Dataset,Sample 001 By Administrator Date Thursday, December 10 2020
cm-1,%T
907.00,78.82
906.00,78.75
905.00,78.66
904.00,78.51
903.00,78.34
902.00,78.17
901.00,78.02
900.00,77.88
899.00,77.75
898.00,77.65
897.00,77.55
896.00,77.45
895.00,77.33
894.00,77.20
893.00,77.05
892.00,76.90
891.00,76.75
890.00,76.61
889.00,76.47
888.00,76.32
887.00,76.15
886.00,75.98
885.00,75.79
884.00,75.61
883.00,75.45
882.00,75.31
881.00,75.17
880.00,75.03
879.00,74.90
878.00,74.78
877.00,74.65
876.00,74.50
875.00,74.33
874.00,74.17
873.00,74.02
872.00,73.86
871.00,73.71
870.00,73.58
869.00,73.43
868.00,73.24
867.00,73.04
866.00,72.86
865.00,72.70
864.00,72.54
863.00,72.37
862.00,72.21
861.00,72.05
860.00,71.90
859.00,71.76
858.00,71.62
857.00,71.48
856.00,71.35
855.00,71.22
854.00,71.09
853.00,70.94
852.00,70.77
851.00,70.61
850.00,70.46
849.00,70.29
848.00,70.09
847.00,69.89
846.00,69.71
845.00,69.52
844.00,69.32
843.00,69.14
842.00,68.98
841.00,68.84
840.00,68.69
839.00,68.55
838.00,68.41
837.00,68.23
836.00,67.99
835.00,67.73
834.00,67.53
833.00,67.36
832.00,67.21
831.00,67.05
830.00,66.90
829.00,66.79
828.00,66.67
827.00,66.53
826.00,66.35
825.00,66.16
824.00,65.97
823.00,65.78
822.00,65.61
821.00,65.43
820.00,65.24
819.00,65.07
818.00,64.93
817.00,64.78
816.00,64.62
815.00,64.45
814.00,64.29
813.00,64.15
812.00,64.03
811.00,63.92
810.00,63.81
809.00,63.65
808.00,63.45
807.00,63.27
806.00,63.15
805.00,63.06
804.00,62.94
803.00,62.77
802.00,62.54
801.00,62.29
800.00,62.07
799.00,61.91
798.00,61.80
797.00,61.67
796.00,61.47
795.00,61.25
794.00,61.07
793.00,60.94
792.00,60.82
791.00,60.67
790.00,60.51
789.00,60.33
788.00,60.17
787.00,60.02
786.00,59.89
785.00,59.75
784.00,59.62
783.00,59.49
782.00,59.33
781.00,59.15
780.00,58.95
779.00,58.80
778.00,58.70
777.00,58.58
776.00,58.42
775.00,58.23
774.00,58.04
773.00,57.85
772.00,57.67
771.00,57.52
770.00,57.40
769.00,57.26
768.00,57.06
767.00,56.88
766.00,56.77
765.00,56.70
764.00,56.62
763.00,56.49
762.00,56.33
761.00,56.14
760.00,55.93
759.00,55.75
758.00,55.60
757.00,55.49
756.00,55.37
755.00,55.25
754.00,55.14
753.00,55.03
752.00,54.91
751.00,54.78
750.00,54.64
749.00,54.47
748.00,54.27
747.00,54.09
746.00,53.96
745.00,53.85
744.00,53.72
743.00,53.58
742.00,53.43
741.00,53.26
740.00,53.09
739.00,52.96
738.00,52.88
737.00,52.82
736.00,52.72
735.00,52.58
734.00,52.43
733.00,52.29
732.00,52.15
731.00,52.02
730.00,51.90
729.00,51.77
728.00,51.65
727.00,51.54
726.00,51.45
725.00,51.34
724.00,51.19
723.00,51.02
722.00,50.87
721.00,50.72
720.00,50.57
719.00,50.42
718.00,50.28
717.00,50.12
716.00,49.95
715.00,49.83
714.00,49.74
713.00,49.65
712.00,49.54
711.00,49.45
710.00,49.40
709.00,49.31
708.00,49.16
707.00,48.96
706.00,48.78
705.00,48.65
704.00,48.56
703.00,48.53
702.00,48.50
701.00,48.42
700.00,48.27
699.00,48.10
698.00,47.95
697.00,47.82
696.00,47.71
695.00,47.61
694.00,47.51
693.00,47.39
692.00,47.27
691.00,47.17
690.00,47.11
689.00,47.00
688.00,46.82
687.00,46.63
686.00,46.50
685.00,46.42
684.00,46.36
683.00,46.32
682.00,46.29
681.00,46.20
680.00,46.03
679.00,45.85
678.00,45.71
677.00,45.59
676.00,45.47
675.00,45.37
674.00,45.28
673.00,45.20
672.00,45.13
671.00,45.10
670.00,45.10
669.00,45.01
668.00,44.76
667.00,44.53
666.00,44.41
665.00,44.33
664.00,44.25
663.00,44.16
662.00,44.05
661.00,43.84
660.00,43.59
659.00,43.49
658.00,43.58
657.00,43.68
656.00,43.64
655.00,43.54
654.00,43.50
653.00,43.53
652.00,43.56
651.00,43.58
650.00,43.55
649.00,43.40
648.00,43.15
647.00,42.94
646.00,42.81
645.00,42.65
644.00,42.44
643.00,42.33
642.00,42.42
641.00,42.58
640.00,42.65
639.00,42.59
638.00,42.44
637.00,42.20
636.00,41.94
635.00,41.83
634.00,41.87
633.00,41.82
632.00,41.58
631.00,41.36
630.00,41.36
629.00,41.47
628.00,41.49
627.00,41.44
626.00,41.44
625.00,41.43
624.00,41.27
623.00,41.05
622.00,40.90
621.00,40.80
620.00,40.77
619.00,40.92
618.00,41.29
617.00,41.62
616.00,41.77
615.00,41.85
614.00,41.92
613.00,41.82
612.00,41.47
611.00,41.06
610.00,40.74
609.00,40.47
608.00,40.26
607.00,40.25
606.00,40.36
605.00,40.30
604.00,40.03
603.00,39.79
602.00,39.69
601.00,39.52
600.00,39.25
599.00,39.17
598.00,39.49
597.00,39.93
596.00,40.22
595.00,40.37
594.00,40.46
593.00,40.38
592.00,40.11
591.00,39.96
590.00,40.05
589.00,40.10
588.00,39.97
587.00,39.87
586.00,39.91
585.00,39.85
584.00,39.62
583.00,39.57
582.00,39.83
581.00,39.95
580.00,39.81
579.00,40.03
578.00,40.93
577.00,41.76
576.00,41.70
575.00,40.99
574.00,40.43
573.00,40.21
572.00,40.16
571.00,40.24
570.00,40.12
569.00,39.37
568.00,38.29
567.00,37.93
566.00,38.53
565.00,39.05
564.00,38.74
563.00,38.06
562.00,37.78
561.00,37.89
560.00,37.94
559.00,37.88
558.00,37.91
557.00,38.09
556.00,38.59
555.00,39.63
554.00,40.64
553.00,40.60
552.00,39.40
551.00,38.07
550.00,37.33
