Created as New Dataset,Sample 005 By Administrator Date Thursday, December 10 2020
cm-1,%T
938.00,78.23
937.00,78.18
936.00,78.13
935.00,78.08
934.00,78.01
933.00,77.91
932.00,77.80
931.00,77.71
930.00,77.63
929.00,77.54
928.00,77.43
927.00,77.32
926.00,77.26
925.00,77.24
924.00,77.23
923.00,77.19
922.00,77.10
921.00,76.97
920.00,76.83
919.00,76.71
918.00,76.60
917.00,76.49
916.00,76.37
915.00,76.23
914.00,76.07
913.00,75.92
912.00,75.81
911.00,75.74
910.00,75.68
909.00,75.61
908.00,75.53
907.00,75.45
906.00,75.36
905.00,75.24
904.00,75.09
903.00,74.92
902.00,74.75
901.00,74.60
900.00,74.48
899.00,74.38
898.00,74.29
897.00,74.20
896.00,74.09
895.00,73.97
894.00,73.83
893.00,73.70
892.00,73.57
891.00,73.44
890.00,73.30
889.00,73.14
888.00,72.96
887.00,72.80
886.00,72.67
885.00,72.58
884.00,72.51
883.00,72.43
882.00,72.34
881.00,72.20
880.00,72.02
879.00,71.83
878.00,71.64
877.00,71.45
876.00,71.29
875.00,71.16
874.00,71.05
873.00,70.93
872.00,70.77
871.00,70.60
870.00,70.43
869.00,70.27
868.00,70.13
867.00,70.01
866.00,69.93
865.00,69.82
864.00,69.69
863.00,69.54
862.00,69.38
861.00,69.22
860.00,69.07
859.00,68.93
858.00,68.81
857.00,68.69
856.00,68.56
855.00,68.41
854.00,68.27
853.00,68.13
852.00,68.00
851.00,67.89
850.00,67.78
849.00,67.65
848.00,67.48
847.00,67.28
846.00,67.07
845.00,66.85
844.00,66.66
843.00,66.54
842.00,66.45
841.00,66.37
840.00,66.26
839.00,66.13
838.00,65.97
837.00,65.79
836.00,65.61
835.00,65.46
834.00,65.31
833.00,65.16
832.00,65.00
831.00,64.85
830.00,64.73
829.00,64.59
828.00,64.42
827.00,64.24
826.00,64.08
825.00,63.92
824.00,63.79
823.00,63.68
822.00,63.56
821.00,63.43
820.00,63.27
819.00,63.11
818.00,62.97
817.00,62.81
816.00,62.64
815.00,62.51
814.00,62.40
813.00,62.29
812.00,62.16
811.00,62.03
810.00,61.88
809.00,61.70
808.00,61.51
807.00,61.36
806.00,61.26
805.00,61.16
804.00,61.02
803.00,60.86
802.00,60.69
801.00,60.53
800.00,60.37
799.00,60.24
798.00,60.14
797.00,60.03
796.00,59.90
795.00,59.79
794.00,59.71
793.00,59.62
792.00,59.48
791.00,59.33
790.00,59.19
789.00,59.07
788.00,58.96
787.00,58.85
786.00,58.73
785.00,58.58
784.00,58.40
783.00,58.23
782.00,58.09
781.00,57.96
780.00,57.83
779.00,57.72
778.00,57.63
777.00,57.53
776.00,57.40
775.00,57.26
774.00,57.11
773.00,56.96
772.00,56.80
771.00,56.68
770.00,56.58
769.00,56.46
768.00,56.29
767.00,56.11
766.00,55.98
765.00,55.89
764.00,55.83
763.00,55.78
762.00,55.72
761.00,55.60
760.00,55.45
759.00,55.32
758.00,55.23
757.00,55.15
756.00,55.05
755.00,54.94
754.00,54.86
753.00,54.75
752.00,54.61
751.00,54.46
750.00,54.31
749.00,54.14
748.00,53.95
747.00,53.76
746.00,53.62
745.00,53.51
744.00,53.43
743.00,53.38
742.00,53.35
741.00,53.30
740.00,53.21
739.00,53.11
738.00,53.02
737.00,52.91
736.00,52.76
735.00,52.62
734.00,52.51
733.00,52.41
732.00,52.33
731.00,52.28
730.00,52.24
729.00,52.17
728.00,52.06
727.00,51.95
726.00,51.88
725.00,51.80
724.00,51.68
723.00,51.55
722.00,51.44
721.00,51.33
720.00,51.18
719.00,51.02
718.00,50.90
717.00,50.81
716.00,50.74
715.00,50.66
714.00,50.57
713.00,50.47
712.00,50.39
711.00,50.35
710.00,50.36
709.00,50.32
708.00,50.22
707.00,50.07
706.00,49.92
705.00,49.79
704.00,49.69
703.00,49.61
702.00,49.56
701.00,49.47
700.00,49.33
699.00,49.21
698.00,49.15
697.00,49.13
696.00,49.11
695.00,49.10
694.00,49.05
693.00,48.96
692.00,48.84
691.00,48.77
690.00,48.77
689.00,48.74
688.00,48.62
687.00,48.47
686.00,48.35
685.00,48.28
684.00,48.22
683.00,48.19
682.00,48.14
681.00,48.03
680.00,47.86
679.00,47.71
678.00,47.66
677.00,47.62
676.00,47.55
675.00,47.47
674.00,47.42
673.00,47.39
672.00,47.32
671.00,47.21
670.00,47.05
669.00,46.78
668.00,46.46
667.00,46.35
666.00,46.47
665.00,46.62
664.00,46.69
663.00,46.70
662.00,46.65
661.00,46.57
660.00,46.45
659.00,46.37
658.00,46.32
657.00,46.26
656.00,46.16
655.00,46.07
654.00,46.02
653.00,45.97
652.00,45.88
651.00,45.81
650.00,45.79
649.00,45.81
648.00,45.84
647.00,45.92
646.00,46.01
645.00,46.00
644.00,45.87
643.00,45.73
642.00,45.69
641.00,45.69
640.00,45.69
639.00,45.67
638.00,45.60
637.00,45.41
636.00,45.18
635.00,45.11
634.00,45.26
633.00,45.41
632.00,45.40
631.00,45.30
630.00,45.20
629.00,45.07
628.00,44.89
627.00,44.78
626.00,44.76
625.00,44.66
624.00,44.45
623.00,44.35
622.00,44.49
621.00,44.69
620.00,44.73
619.00,44.71
618.00,44.77
617.00,44.74
616.00,44.49
615.00,44.18
614.00,43.98
613.00,43.81
612.00,43.66
611.00,43.67
610.00,43.91
609.00,44.18
608.00,44.41
607.00,44.76
606.00,45.20
605.00,45.45
604.00,45.37
603.00,45.18
602.00,45.06
601.00,44.89
600.00,44.57
599.00,44.30
598.00,44.19
597.00,44.09
596.00,43.93
595.00,43.95
594.00,44.36
593.00,44.89
592.00,45.15
591.00,45.06
590.00,44.80
589.00,44.40
588.00,43.89
587.00,43.52
586.00,43.45
585.00,43.48
584.00,43.41
583.00,43.35
582.00,43.41
581.00,43.46
580.00,43.48
579.00,43.87
578.00,44.71
577.00,45.45
576.00,45.64
575.00,45.54
574.00,45.54
573.00,45.47
572.00,45.08
571.00,44.46
570.00,43.81
569.00,43.20
568.00,42.92
567.00,43.41
566.00,44.36
565.00,44.79
564.00,44.38
563.00,43.82
562.00,43.76
561.00,43.95
560.00,44.02
559.00,44.23
558.00,44.79
557.00,45.20
556.00,44.93
555.00,44.05
554.00,42.92
553.00,41.67
552.00,40.59
551.00,40.37
550.00,41.26
