Created as New Dataset,Sample 002 By Administrator Date Tuesday, December 15 2020
cm-1,%T
2501.00,94.85
2500.00,94.81
2499.00,94.79
2498.00,94.81
2497.00,94.87
2496.00,94.95
2495.00,95.00
2494.00,95.00
2493.00,94.95
2492.00,94.92
2491.00,94.96
2490.00,95.05
2489.00,95.13
2488.00,95.16
2487.00,95.14
2486.00,95.11
2485.00,95.06
2484.00,95.03
2483.00,95.02
2482.00,95.04
2481.00,95.06
2480.00,95.07
2479.00,95.07
2478.00,95.05
2477.00,95.01
2476.00,94.96
2475.00,94.94
2474.00,94.95
2473.00,94.96
2472.00,94.94
2471.00,94.91
2470.00,94.89
2469.00,94.89
2468.00,94.91
2467.00,94.94
2466.00,94.97
2465.00,94.99
2464.00,95.00
2463.00,95.00
2462.00,95.00
2461.00,95.01
2460.00,95.02
2459.00,95.05
2458.00,95.09
2457.00,95.13
2456.00,95.15
2455.00,95.14
2454.00,95.11
2453.00,95.05
2452.00,95.00
2451.00,94.98
2450.00,94.98
2449.00,94.98
2448.00,94.98
2447.00,94.97
2446.00,94.96
2445.00,94.97
2444.00,94.97
2443.00,94.96
2442.00,94.96
2441.00,94.95
2440.00,94.93
2439.00,94.88
2438.00,94.84
2437.00,94.82
2436.00,94.85
2435.00,94.89
2434.00,94.93
2433.00,94.94
2432.00,94.95
2431.00,94.95
2430.00,94.96
2429.00,94.97
2428.00,94.96
2427.00,94.94
2426.00,94.94
2425.00,94.97
2424.00,95.01
2423.00,95.04
2422.00,95.04
2421.00,95.00
2420.00,94.96
2419.00,94.93
2418.00,94.89
2417.00,94.86
2416.00,94.85
2415.00,94.88
2414.00,94.92
2413.00,94.95
2412.00,94.95
2411.00,94.93
2410.00,94.92
2409.00,94.91
2408.00,94.92
2407.00,94.95
2406.00,94.96
2405.00,94.92
2404.00,94.86
2403.00,94.81
2402.00,94.79
2401.00,94.79
2400.00,94.81
2399.00,94.83
2398.00,94.84
2397.00,94.84
2396.00,94.86
2395.00,94.90
2394.00,94.92
2393.00,94.90
2392.00,94.87
2391.00,94.83
2390.00,94.81
2389.00,94.80
2388.00,94.81
2387.00,94.85
2386.00,94.89
2385.00,94.91
2384.00,94.91
2383.00,94.90
2382.00,94.87
2381.00,94.82
2380.00,94.76
2379.00,94.73
2378.00,94.74
2377.00,94.75
2376.00,94.77
2375.00,94.82
2374.00,94.89
2373.00,94.90
2372.00,94.83
2371.00,94.71
2370.00,94.62
2369.00,94.62
2368.00,94.73
2367.00,94.89
2366.00,95.01
2365.00,94.98
2364.00,94.84
2363.00,94.70
2362.00,94.64
2361.00,94.61
2360.00,94.54
2359.00,94.47
2358.00,94.46
2357.00,94.51
2356.00,94.54
2355.00,94.50
2354.00,94.42
2353.00,94.38
2352.00,94.42
2351.00,94.51
2350.00,94.59
2349.00,94.59
2348.00,94.54
2347.00,94.47
2346.00,94.45
2345.00,94.49
2344.00,94.58
2343.00,94.64
2342.00,94.61
2341.00,94.52
2340.00,94.43
2339.00,94.42
2338.00,94.50
2337.00,94.59
2336.00,94.62
2335.00,94.59
2334.00,94.53
2333.00,94.46
2332.00,94.40
2331.00,94.37
2330.00,94.37
2329.00,94.38
2328.00,94.37
2327.00,94.35
2326.00,94.31
2325.00,94.25
2324.00,94.21
2323.00,94.20
2322.00,94.22
2321.00,94.24
2320.00,94.26
2319.00,94.26
2318.00,94.22
2317.00,94.15
2316.00,94.09
2315.00,94.07
2314.00,94.12
2313.00,94.20
2312.00,94.28
2311.00,94.33
2310.00,94.33
2309.00,94.30
2308.00,94.27
2307.00,94.25
2306.00,94.23
2305.00,94.18
2304.00,94.13
2303.00,94.11
2302.00,94.12
2301.00,94.14
2300.00,94.17
2299.00,94.17
2298.00,94.14
2297.00,94.09
2296.00,94.06
2295.00,94.06
2294.00,94.08
2293.00,94.08
2292.00,94.06
2291.00,94.04
2290.00,94.02
2289.00,93.96
2288.00,93.87
2287.00,93.78
2286.00,93.74
2285.00,93.75
2284.00,93.79
2283.00,93.82
2282.00,93.82
2281.00,93.80
2280.00,93.76
2279.00,93.75
2278.00,93.76
2277.00,93.78
2276.00,93.79
2275.00,93.79
2274.00,93.77
2273.00,93.73
2272.00,93.69
2271.00,93.71
2270.00,93.79
2269.00,93.90
2268.00,93.99
2267.00,94.04
2266.00,94.02
2265.00,93.92
2264.00,93.78
2263.00,93.65
2262.00,93.56
2261.00,93.50
2260.00,93.45
2259.00,93.43
2258.00,93.45
2257.00,93.50
2256.00,93.58
2255.00,93.63
2254.00,93.60
2253.00,93.50
2252.00,93.39
2251.00,93.36
2250.00,93.42
2249.00,93.49
2248.00,93.51
2247.00,93.48
2246.00,93.41
2245.00,93.37
2244.00,93.38
2243.00,93.47
2242.00,93.57
2241.00,93.64
2240.00,93.67
2239.00,93.70
2238.00,93.74
2237.00,93.73
2236.00,93.65
2235.00,93.54
2234.00,93.45
2233.00,93.38
2232.00,93.36
2231.00,93.39
2230.00,93.48
2229.00,93.51
2228.00,93.42
2227.00,93.24
2226.00,93.07
2225.00,92.98
2224.00,93.00
2223.00,93.08
2222.00,93.19
2221.00,93.26
2220.00,93.28
2219.00,93.26
2218.00,93.21
2217.00,93.13
2216.00,93.05
2215.00,93.01
2214.00,93.04
2213.00,93.10
2212.00,93.13
2211.00,93.12
2210.00,93.10
2209.00,93.09
2208.00,93.09
2207.00,93.05
2206.00,92.97
2205.00,92.85
2204.00,92.71
2203.00,92.61
2202.00,92.59
2201.00,92.65
2200.00,92.75
2199.00,92.82
2198.00,92.85
2197.00,92.85
2196.00,92.84
2195.00,92.81
2194.00,92.74
2193.00,92.70
2192.00,92.73
2191.00,92.82
2190.00,92.89
2189.00,92.91
2188.00,92.88
2187.00,92.82
2186.00,92.73
2185.00,92.66
2184.00,92.68
2183.00,92.77
2182.00,92.82
2181.00,92.77
2180.00,92.73
2179.00,92.81
2178.00,93.01
2177.00,93.19
2176.00,93.25
2175.00,93.17
2174.00,92.99
2173.00,92.78
2172.00,92.61
2171.00,92.53
2170.00,92.49
2169.00,92.39
2168.00,92.24
2167.00,92.17
2166.00,92.24
2165.00,92.37
2164.00,92.42
2163.00,92.38
2162.00,92.30
2161.00,92.27
2160.00,92.35
2159.00,92.53
2158.00,92.75
2157.00,92.94
2156.00,93.07
2155.00,93.17
2154.00,93.22
2153.00,93.15
2152.00,92.95
2151.00,92.73
2150.00,92.62
2149.00,92.65
2148.00,92.73
2147.00,92.75
2146.00,92.70
2145.00,92.62
2144.00,92.62
2143.00,92.72
2142.00,92.84
2141.00,92.86
2140.00,92.77
2139.00,92.62
2138.00,92.50
2137.00,92.45
2136.00,92.45
2135.00,92.51
2134.00,92.64
2133.00,92.79
2132.00,92.88
2131.00,92.86
2130.00,92.76
2129.00,92.68
2128.00,92.68
2127.00,92.75
2126.00,92.81
2125.00,92.78
2124.00,92.68
2123.00,92.55
2122.00,92.44
2121.00,92.38
2120.00,92.39
2119.00,92.47
2118.00,92.57
2117.00,92.64
2116.00,92.64
2115.00,92.58
2114.00,92.48
2113.00,92.40
2112.00,92.38
2111.00,92.44
2110.00,92.53
2109.00,92.61
2108.00,92.68
2107.00,92.74
2106.00,92.76
2105.00,92.71
2104.00,92.64
2103.00,92.56
2102.00,92.48
2101.00,92.43
2100.00,92.42
2099.00,92.47
2098.00,92.53
2097.00,92.57
2096.00,92.59
2095.00,92.59
2094.00,92.56
2093.00,92.48
2092.00,92.39
2091.00,92.36
2090.00,92.40
2089.00,92.45
2088.00,92.47
2087.00,92.47
2086.00,92.47
2085.00,92.49
2084.00,92.52
2083.00,92.56
2082.00,92.60
2081.00,92.62
2080.00,92.60
2079.00,92.56
2078.00,92.53
2077.00,92.54
2076.00,92.60
2075.00,92.69
2074.00,92.75
2073.00,92.75
2072.00,92.70
2071.00,92.66
2070.00,92.63
2069.00,92.58
2068.00,92.53
2067.00,92.53
2066.00,92.61
2065.00,92.72
2064.00,92.81
2063.00,92.86
2062.00,92.87
2061.00,92.83
2060.00,92.74
2059.00,92.67
2058.00,92.63
2057.00,92.64
2056.00,92.68
2055.00,92.75
2054.00,92.83
2053.00,92.86
2052.00,92.82
2051.00,92.76
2050.00,92.74
2049.00,92.75
2048.00,92.74
2047.00,92.69
2046.00,92.58
2045.00,92.44
2044.00,92.35
2043.00,92.36
2042.00,92.46
2041.00,92.60
2040.00,92.73
2039.00,92.81
2038.00,92.84
2037.00,92.83
2036.00,92.86
2035.00,92.98
2034.00,93.17
2033.00,93.33
2032.00,93.38
2031.00,93.35
2030.00,93.30
2029.00,93.28
2028.00,93.27
2027.00,93.23
2026.00,93.15
2025.00,93.07
2024.00,93.09
2023.00,93.22
2022.00,93.38
2021.00,93.47
2020.00,93.46
2019.00,93.40
2018.00,93.35
2017.00,93.31
2016.00,93.32
2015.00,93.39
2014.00,93.48
2013.00,93.50
2012.00,93.47
2011.00,93.38
2010.00,93.26
2009.00,93.14
2008.00,93.12
2007.00,93.24
2006.00,93.43
2005.00,93.55
2004.00,93.59
2003.00,93.63
2002.00,93.70
2001.00,93.76
2000.00,93.77
1999.00,93.75
1998.00,93.73
1997.00,93.73
1996.00,93.77
1995.00,93.84
1994.00,93.94
1993.00,94.01
1992.00,94.02
1991.00,93.95
1990.00,93.82
1989.00,93.70
1988.00,93.65
1987.00,93.68
1986.00,93.71
1985.00,93.67
1984.00,93.59
1983.00,93.56
1982.00,93.57
1981.00,93.56
1980.00,93.47
1979.00,93.33
1978.00,93.16
1977.00,93.03
1976.00,93.04
1975.00,93.26
1974.00,93.54
1973.00,93.72
1972.00,93.73
1971.00,93.69
1970.00,93.70
1969.00,93.74
1968.00,93.76
1967.00,93.77
1966.00,93.81
1965.00,93.89
1964.00,93.99
1963.00,94.05
1962.00,94.01
1961.00,93.91
1960.00,93.90
1959.00,94.03
1958.00,94.21
1957.00,94.27
1956.00,94.17
1955.00,94.00
1954.00,93.86
1953.00,93.79
1952.00,93.81
1951.00,93.91
1950.00,94.05
1949.00,94.15
1948.00,94.20
1947.00,94.23
1946.00,94.26
1945.00,94.26
1944.00,94.21
1943.00,94.14
1942.00,94.08
1941.00,94.06
1940.00,94.10
1939.00,94.20
1938.00,94.31
1937.00,94.38
1936.00,94.38
1935.00,94.35
1934.00,94.31
1933.00,94.26
1932.00,94.22
1931.00,94.22
1930.00,94.24
1929.00,94.25
1928.00,94.25
1927.00,94.31
1926.00,94.45
1925.00,94.61
1924.00,94.73
1923.00,94.76
1922.00,94.71
1921.00,94.61
1920.00,94.50
1919.00,94.41
1918.00,94.32
1917.00,94.25
1916.00,94.23
1915.00,94.28
1914.00,94.36
1913.00,94.39
1912.00,94.38
1911.00,94.38
1910.00,94.41
1909.00,94.48
1908.00,94.53
1907.00,94.54
1906.00,94.49
1905.00,94.41
1904.00,94.32
1903.00,94.30
1902.00,94.31
1901.00,94.30
1900.00,94.28
1899.00,94.26
1898.00,94.26
1897.00,94.29
1896.00,94.33
1895.00,94.38
1894.00,94.43
1893.00,94.44
1892.00,94.44
1891.00,94.46
1890.00,94.50
1889.00,94.52
1888.00,94.54
1887.00,94.56
1886.00,94.58
1885.00,94.56
1884.00,94.50
1883.00,94.45
1882.00,94.44
1881.00,94.46
1880.00,94.49
1879.00,94.53
1878.00,94.56
1877.00,94.55
1876.00,94.52
1875.00,94.49
1874.00,94.47
1873.00,94.45
1872.00,94.45
1871.00,94.46
1870.00,94.51
1869.00,94.54
1868.00,94.56
1867.00,94.58
1866.00,94.61
1865.00,94.61
1864.00,94.58
1863.00,94.55
1862.00,94.52
1861.00,94.49
1860.00,94.47
1859.00,94.49
1858.00,94.51
1857.00,94.49
1856.00,94.46
1855.00,94.45
1854.00,94.49
1853.00,94.55
1852.00,94.58
1851.00,94.60
1850.00,94.61
1849.00,94.63
1848.00,94.62
1847.00,94.60
1846.00,94.59
1845.00,94.56
1844.00,94.53
1843.00,94.51
1842.00,94.51
1841.00,94.50
1840.00,94.49
1839.00,94.48
1838.00,94.48
1837.00,94.47
1836.00,94.47
1835.00,94.49
1834.00,94.52
1833.00,94.53
1832.00,94.51
1831.00,94.51
1830.00,94.52
1829.00,94.50
1828.00,94.43
1827.00,94.37
1826.00,94.35
1825.00,94.37
1824.00,94.43
1823.00,94.50
1822.00,94.57
1821.00,94.58
1820.00,94.56
1819.00,94.53
1818.00,94.52
1817.00,94.49
1816.00,94.45
1815.00,94.43
1814.00,94.43
1813.00,94.42
1812.00,94.39
1811.00,94.36
1810.00,94.34
1809.00,94.33
1808.00,94.32
1807.00,94.34
1806.00,94.37
1805.00,94.37
1804.00,94.31
1803.00,94.26
1802.00,94.24
1801.00,94.26
1800.00,94.29
1799.00,94.31
1798.00,94.29
1797.00,94.25
1796.00,94.19
1795.00,94.14
1794.00,94.11
1793.00,94.09
1792.00,94.08
1791.00,94.10
1790.00,94.12
1789.00,94.11
1788.00,94.07
1787.00,94.04
1786.00,94.02
1785.00,94.01
1784.00,93.99
1783.00,93.98
1782.00,93.98
1781.00,93.95
1780.00,93.88
1779.00,93.81
1778.00,93.78
1777.00,93.77
1776.00,93.76
1775.00,93.76
1774.00,93.79
1773.00,93.79
1772.00,93.72
1771.00,93.63
1770.00,93.56
1769.00,93.51
1768.00,93.46
1767.00,93.44
1766.00,93.44
1765.00,93.43
1764.00,93.40
1763.00,93.36
1762.00,93.34
1761.00,93.33
1760.00,93.31
1759.00,93.28
1758.00,93.22
1757.00,93.14
1756.00,93.04
1755.00,92.99
1754.00,93.00
1753.00,93.01
1752.00,92.99
1751.00,92.90
1750.00,92.77
1749.00,92.61
1748.00,92.48
1747.00,92.44
1746.00,92.45
1745.00,92.43
1744.00,92.35
1743.00,92.28
1742.00,92.23
1741.00,92.18
1740.00,92.06
1739.00,91.94
1738.00,91.87
1737.00,91.83
1736.00,91.77
1735.00,91.61
1734.00,91.40
1733.00,91.24
1732.00,91.15
1731.00,91.09
1730.00,91.02
1729.00,90.88
1728.00,90.72
1727.00,90.57
1726.00,90.45
1725.00,90.31
1724.00,90.12
1723.00,89.94
1722.00,89.79
1721.00,89.68
1720.00,89.57
1719.00,89.44
1718.00,89.25
1717.00,88.91
1716.00,88.53
1715.00,88.24
1714.00,88.07
1713.00,87.91
1712.00,87.72
1711.00,87.51
1710.00,87.31
1709.00,87.10
1708.00,86.87
1707.00,86.63
1706.00,86.33
1705.00,85.98
1704.00,85.65
1703.00,85.40
1702.00,85.16
1701.00,84.70
1700.00,83.95
1699.00,83.32
1698.00,82.96
1697.00,82.58
1696.00,82.02
1695.00,81.50
1694.00,81.16
1693.00,80.88
1692.00,80.54
1691.00,80.09
1690.00,79.54
1689.00,78.97
1688.00,78.46
1687.00,78.07
1686.00,77.71
1685.00,77.04
1684.00,75.93
1683.00,75.05
1682.00,74.59
1681.00,74.17
1680.00,73.65
1679.00,73.16
1678.00,72.75
1677.00,72.34
1676.00,71.75
1675.00,70.99
1674.00,70.34
1673.00,69.90
1672.00,69.52
1671.00,69.04
1670.00,68.36
1669.00,67.58
1668.00,66.93
1667.00,66.48
1666.00,66.16
1665.00,65.84
1664.00,65.36
1663.00,64.69
1662.00,63.98
1661.00,63.40
1660.00,62.93
1659.00,62.50
1658.00,62.13
1657.00,61.81
1656.00,61.53
1655.00,61.20
1654.00,60.57
1653.00,59.50
1652.00,58.81
1651.00,58.63
1650.00,58.62
1649.00,58.59
1648.00,58.35
1647.00,57.84
1646.00,57.35
1645.00,57.11
1644.00,57.00
1643.00,56.92
1642.00,56.85
1641.00,56.78
1640.00,56.69
1639.00,56.61
1638.00,56.55
1637.00,56.49
1636.00,56.37
1635.00,56.31
1634.00,56.42
1633.00,56.60
1632.00,56.80
1631.00,56.98
1630.00,57.18
1629.00,57.43
1628.00,57.70
1627.00,57.99
1626.00,58.30
1625.00,58.64
1624.00,59.04
1623.00,59.51
1622.00,59.98
1621.00,60.38
1620.00,60.72
1619.00,61.05
1618.00,61.47
1617.00,62.04
1616.00,62.64
1615.00,63.10
1614.00,63.46
1613.00,63.84
1612.00,64.24
1611.00,64.67
1610.00,65.09
1609.00,65.53
1608.00,65.97
1607.00,66.39
1606.00,66.77
1605.00,67.12
1604.00,67.47
1603.00,67.81
1602.00,68.11
1601.00,68.39
1600.00,68.69
1599.00,68.99
1598.00,69.28
1597.00,69.55
1596.00,69.80
1595.00,70.01
1594.00,70.19
1593.00,70.34
1592.00,70.49
1591.00,70.63
1590.00,70.74
1589.00,70.82
1588.00,70.89
1587.00,70.92
1586.00,70.91
1585.00,70.86
1584.00,70.80
1583.00,70.73
1582.00,70.64
1581.00,70.54
1580.00,70.48
1579.00,70.42
1578.00,70.32
1577.00,70.08
1576.00,69.73
1575.00,69.43
1574.00,69.27
1573.00,69.18
1572.00,69.11
1571.00,68.96
1570.00,68.64
1569.00,68.26
1568.00,68.00
1567.00,67.82
1566.00,67.61
1565.00,67.36
1564.00,67.14
1563.00,67.03
1562.00,67.01
1561.00,67.04
1560.00,66.93
1559.00,66.20
1558.00,65.36
1557.00,65.09
1556.00,64.99
1555.00,64.84
1554.00,64.63
1553.00,64.47
1552.00,64.35
1551.00,64.21
1550.00,63.99
1549.00,63.78
1548.00,63.66
1547.00,63.62
1546.00,63.61
1545.00,63.60
1544.00,63.60
1543.00,63.61
1542.00,63.60
1541.00,63.50
1540.00,63.32
1539.00,63.20
1538.00,63.21
1537.00,63.30
1536.00,63.41
1535.00,63.50
1534.00,63.58
1533.00,63.66
1532.00,63.79
1531.00,63.94
1530.00,64.09
1529.00,64.27
1528.00,64.48
1527.00,64.70
1526.00,64.92
1525.00,65.13
1524.00,65.35
1523.00,65.58
1522.00,65.89
1521.00,66.26
1520.00,66.59
1519.00,66.89
1518.00,67.22
1517.00,67.63
1516.00,68.05
1515.00,68.40
1514.00,68.73
1513.00,69.09
1512.00,69.47
1511.00,69.86
1510.00,70.23
1509.00,70.63
1508.00,71.14
1507.00,71.81
1506.00,72.38
1505.00,72.74
1504.00,73.01
1503.00,73.28
1502.00,73.58
1501.00,73.91
1500.00,74.23
1499.00,74.54
1498.00,74.87
1497.00,75.23
1496.00,75.55
1495.00,75.79
1494.00,76.01
1493.00,76.24
1492.00,76.47
1491.00,76.69
1490.00,76.94
1489.00,77.17
1488.00,77.34
1487.00,77.48
1486.00,77.63
1485.00,77.77
1484.00,77.88
1483.00,77.96
1482.00,78.03
1481.00,78.10
1480.00,78.15
1479.00,78.20
1478.00,78.26
1477.00,78.30
1476.00,78.27
1475.00,78.16
1474.00,78.01
1473.00,77.81
1472.00,77.61
1471.00,77.51
1470.00,77.50
1469.00,77.51
1468.00,77.51
1467.00,77.46
1466.00,77.39
1465.00,77.27
1464.00,77.13
1463.00,77.04
1462.00,77.01
1461.00,77.00
1460.00,76.95
1459.00,76.83
1458.00,76.57
1457.00,76.20
1456.00,75.98
1455.00,75.95
1454.00,75.98
1453.00,76.00
1452.00,75.99
1451.00,75.97
1450.00,75.97
1449.00,75.96
1448.00,75.92
1447.00,75.87
1446.00,75.84
1445.00,75.84
1444.00,75.85
1443.00,75.85
1442.00,75.86
1441.00,75.88
1440.00,75.91
1439.00,75.95
1438.00,75.99
1437.00,76.01
1436.00,75.99
1435.00,75.98
1434.00,76.00
1433.00,76.03
1432.00,76.03
1431.00,75.98
1430.00,75.88
1429.00,75.75
1428.00,75.61
1427.00,75.49
1426.00,75.38
1425.00,75.23
1424.00,75.04
1423.00,74.87
1422.00,74.76
1421.00,74.69
1420.00,74.55
1419.00,74.29
1418.00,73.99
1417.00,73.75
1416.00,73.57
1415.00,73.43
1414.00,73.32
1413.00,73.21
1412.00,73.06
1411.00,72.89
1410.00,72.74
1409.00,72.60
1408.00,72.49
1407.00,72.37
1406.00,72.24
1405.00,72.08
1404.00,71.93
1403.00,71.84
1402.00,71.83
1401.00,71.83
1400.00,71.83
1399.00,71.84
1398.00,71.89
1397.00,71.94
1396.00,72.00
1395.00,72.06
1394.00,72.15
1393.00,72.26
1392.00,72.39
1391.00,72.53
1390.00,72.67
1389.00,72.81
1388.00,72.95
1387.00,73.11
1386.00,73.29
1385.00,73.45
1384.00,73.60
1383.00,73.76
1382.00,73.93
1381.00,74.11
1380.00,74.30
1379.00,74.49
1378.00,74.66
1377.00,74.81
1376.00,74.96
1375.00,75.13
1374.00,75.30
1373.00,75.44
1372.00,75.55
1371.00,75.67
1370.00,75.79
1369.00,75.92
1368.00,76.04
1367.00,76.15
1366.00,76.24
1365.00,76.34
1364.00,76.43
1363.00,76.51
1362.00,76.57
1361.00,76.60
1360.00,76.64
1359.00,76.69
1358.00,76.74
1357.00,76.77
1356.00,76.79
1355.00,76.80
1354.00,76.82
1353.00,76.84
1352.00,76.87
1351.00,76.89
1350.00,76.93
1349.00,76.96
1348.00,77.01
1347.00,77.05
1346.00,77.08
1345.00,77.10
1344.00,77.14
1343.00,77.19
1342.00,77.26
1341.00,77.33
1340.00,77.36
1339.00,77.36
1338.00,77.35
1337.00,77.38
1336.00,77.44
1335.00,77.51
1334.00,77.56
1333.00,77.57
1332.00,77.57
1331.00,77.57
1330.00,77.59
1329.00,77.61
1328.00,77.63
1327.00,77.61
1326.00,77.57
1325.00,77.52
1324.00,77.47
1323.00,77.46
1322.00,77.45
1321.00,77.44
1320.00,77.41
1319.00,77.37
1318.00,77.36
1317.00,77.38
1316.00,77.41
1315.00,77.45
1314.00,77.48
1313.00,77.51
1312.00,77.56
1311.00,77.62
1310.00,77.67
1309.00,77.72
1308.00,77.77
1307.00,77.83
1306.00,77.90
1305.00,77.99
1304.00,78.08
1303.00,78.14
1302.00,78.19
1301.00,78.22
1300.00,78.26
1299.00,78.31
1298.00,78.37
1297.00,78.43
1296.00,78.49
1295.00,78.55
1294.00,78.63
1293.00,78.69
1292.00,78.74
1291.00,78.78
1290.00,78.82
1289.00,78.86
1288.00,78.90
1287.00,78.93
1286.00,78.96
1285.00,79.00
1284.00,79.04
1283.00,79.08
1282.00,79.12
1281.00,79.16
1280.00,79.19
1279.00,79.22
1278.00,79.26
1277.00,79.30
1276.00,79.35
1275.00,79.40
1274.00,79.43
1273.00,79.45
1272.00,79.46
1271.00,79.47
1270.00,79.50
1269.00,79.52
1268.00,79.53
1267.00,79.52
1266.00,79.50
1265.00,79.49
1264.00,79.48
1263.00,79.48
1262.00,79.47
1261.00,79.43
1260.00,79.37
1259.00,79.31
1258.00,79.25
1257.00,79.19
1256.00,79.11
1255.00,79.01
1254.00,78.91
1253.00,78.83
1252.00,78.78
1251.00,78.72
1250.00,78.63
1249.00,78.52
1248.00,78.41
1247.00,78.32
1246.00,78.25
1245.00,78.17
1244.00,78.09
1243.00,78.02
1242.00,78.00
1241.00,78.01
1240.00,78.03
1239.00,78.03
1238.00,78.03
1237.00,78.05
1236.00,78.08
1235.00,78.13
1234.00,78.19
1233.00,78.26
1232.00,78.33
1231.00,78.41
1230.00,78.48
1229.00,78.54
1228.00,78.60
1227.00,78.67
1226.00,78.76
1225.00,78.87
1224.00,78.98
1223.00,79.07
1222.00,79.14
1221.00,79.20
1220.00,79.26
1219.00,79.33
1218.00,79.42
1217.00,79.52
1216.00,79.61
1215.00,79.71
1214.00,79.82
1213.00,79.93
1212.00,80.06
1211.00,80.17
1210.00,80.28
1209.00,80.38
1208.00,80.48
1207.00,80.60
1206.00,80.72
1205.00,80.83
1204.00,80.95
1203.00,81.06
1202.00,81.17
1201.00,81.28
1200.00,81.36
1199.00,81.44
1198.00,81.53
1197.00,81.62
1196.00,81.71
1195.00,81.77
1194.00,81.81
1193.00,81.85
1192.00,81.89
1191.00,81.94
1190.00,81.99
1189.00,82.04
1188.00,82.08
1187.00,82.13
1186.00,82.17
1185.00,82.20
1184.00,82.22
1183.00,82.22
1182.00,82.22
1181.00,82.21
1180.00,82.19
1179.00,82.15
1178.00,82.09
1177.00,82.04
1176.00,82.00
1175.00,81.97
1174.00,81.95
1173.00,81.94
1172.00,81.92
1171.00,81.88
1170.00,81.82
1169.00,81.75
1168.00,81.68
1167.00,81.62
1166.00,81.57
1165.00,81.53
1164.00,81.50
1163.00,81.47
1162.00,81.42
1161.00,81.36
1160.00,81.31
1159.00,81.27
1158.00,81.21
1157.00,81.12
1156.00,81.03
1155.00,80.95
1154.00,80.88
1153.00,80.82
1152.00,80.75
1151.00,80.67
1150.00,80.58
1149.00,80.50
1148.00,80.41
1147.00,80.31
1146.00,80.18
1145.00,80.04
1144.00,79.89
1143.00,79.74
1142.00,79.57
1141.00,79.41
1140.00,79.26
1139.00,79.13
1138.00,79.00
1137.00,78.84
1136.00,78.64
1135.00,78.43
1134.00,78.22
1133.00,78.02
1132.00,77.82
1131.00,77.62
1130.00,77.39
1129.00,77.16
1128.00,76.95
1127.00,76.78
1126.00,76.63
1125.00,76.48
1124.00,76.31
1123.00,76.13
1122.00,75.96
1121.00,75.81
1120.00,75.66
1119.00,75.51
1118.00,75.36
1117.00,75.20
1116.00,75.04
1115.00,74.89
1114.00,74.76
1113.00,74.63
1112.00,74.49
1111.00,74.34
1110.00,74.18
1109.00,74.02
1108.00,73.85
1107.00,73.70
1106.00,73.57
1105.00,73.46
1104.00,73.34
1103.00,73.17
1102.00,72.98
1101.00,72.79
1100.00,72.59
1099.00,72.38
1098.00,72.14
1097.00,71.89
1096.00,71.63
1095.00,71.41
1094.00,71.19
1093.00,70.96
1092.00,70.71
1091.00,70.45
1090.00,70.19
1089.00,69.93
1088.00,69.69
1087.00,69.45
1086.00,69.19
1085.00,68.91
1084.00,68.64
1083.00,68.41
1082.00,68.23
1081.00,68.06
1080.00,67.86
1079.00,67.65
1078.00,67.45
1077.00,67.26
1076.00,67.08
1075.00,66.90
1074.00,66.72
1073.00,66.55
1072.00,66.38
1071.00,66.24
1070.00,66.09
1069.00,65.90
1068.00,65.67
1067.00,65.45
1066.00,65.26
1065.00,65.09
1064.00,64.93
1063.00,64.77
1062.00,64.63
1061.00,64.49
1060.00,64.35
1059.00,64.22
1058.00,64.11
1057.00,63.98
1056.00,63.81
1055.00,63.64
1054.00,63.47
1053.00,63.31
1052.00,63.17
1051.00,63.09
1050.00,63.05
1049.00,63.02
1048.00,62.95
1047.00,62.84
1046.00,62.74
1045.00,62.67
1044.00,62.62
1043.00,62.57
1042.00,62.54
1041.00,62.52
1040.00,62.51
1039.00,62.49
1038.00,62.43
1037.00,62.33
1036.00,62.22
1035.00,62.16
1034.00,62.15
1033.00,62.18
1032.00,62.22
1031.00,62.24
1030.00,62.25
1029.00,62.25
1028.00,62.24
1027.00,62.24
1026.00,62.23
1025.00,62.22
1024.00,62.24
1023.00,62.30
1022.00,62.37
1021.00,62.40
1020.00,62.38
1019.00,62.36
1018.00,62.37
1017.00,62.39
1016.00,62.39
1015.00,62.38
1014.00,62.38
1013.00,62.38
1012.00,62.37
1011.00,62.37
1010.00,62.38
1009.00,62.39
1008.00,62.41
1007.00,62.44
1006.00,62.47
1005.00,62.49
1004.00,62.49
1003.00,62.48
1002.00,62.45
1001.00,62.39
1000.00,62.29
999.00,62.20
998.00,62.13
997.00,62.07
996.00,61.99
995.00,61.90
994.00,61.77
993.00,61.62
992.00,61.45
991.00,61.30
990.00,61.19
989.00,61.08
988.00,60.97
987.00,60.88
986.00,60.78
985.00,60.65
984.00,60.51
983.00,60.38
982.00,60.27
981.00,60.11
980.00,59.89
979.00,59.62
978.00,59.38
977.00,59.17
976.00,59.01
975.00,58.88
974.00,58.78
973.00,58.68
972.00,58.57
971.00,58.50
970.00,58.48
969.00,58.49
968.00,58.55
967.00,58.66
966.00,58.82
965.00,58.96
964.00,59.08
963.00,59.22
962.00,59.42
961.00,59.68
960.00,59.95
959.00,60.21
958.00,60.47
957.00,60.72
956.00,60.97
955.00,61.25
954.00,61.58
953.00,61.95
952.00,62.31
951.00,62.64
950.00,62.96
949.00,63.28
948.00,63.62
947.00,63.99
946.00,64.36
